yearID,franchID,name,G,SO
1983,MIN,Minnesota Twins,162,802.0
1983,MIL,Milwaukee Brewers,162,665.0
1983,WSN,Montreal Expos,163,733.0
1983,NYY,New York Yankees,162,686.0
1983,NYM,New York Mets,162,1031.0
1983,OAK,Oakland Athletics,162,872.0
1983,PHI,Philadelphia Phillies,163,906.0
1983,PIT,Pittsburgh Pirates,162,873.0
1983,SDP,San Diego Padres,163,822.0
1983,SEA,Seattle Mariners,162,840.0
1983,SFG,San Francisco Giants,162,990.0
1983,STL,St. Louis Cardinals,162,879.0
1983,TEX,Texas Rangers,163,767.0
1983,TOR,Toronto Blue Jays,162,810.0
1984,ATL,Atlanta Braves,162,896.0
1984,BAL,Baltimore Orioles,162,884.0
1984,BOS,Boston Red Sox,162,842.0
1984,ANA,California Angels,162,928.0
1984,CHW,Chicago White Sox,162,883.0
1984,CHC,Chicago Cubs,161,967.0
1984,CIN,Cincinnati Reds,162,978.0
1984,CLE,Cleveland Indians,163,815.0
1984,DET,Detroit Tigers,162,941.0
1984,HOU,Houston Astros,162,837.0
1984,KCR,Kansas City Royals,162,832.0
1984,LAD,Los Angeles Dodgers,162,829.0
1984,MIN,Minnesota Twins,162,735.0
1984,MIL,Milwaukee Brewers,161,673.0
1984,WSN,Montreal Expos,161,782.0
1984,NYY,New York Yankees,162,673.0
1984,NYM,New York Mets,162,1001.0
1984,OAK,Oakland Athletics,162,871.0
1984,PHI,Philadelphia Phillies,162,1084.0
1984,PIT,Pittsburgh Pirates,162,841.0
1984,SDP,San Diego Padres,162,810.0
1984,SEA,Seattle Mariners,162,871.0
1984,SFG,San Francisco Giants,162,980.0
1984,STL,St. Louis Cardinals,162,924.0
1984,TEX,Texas Rangers,161,807.0
1984,TOR,Toronto Blue Jays,163,816.0
1985,ATL,Atlanta Braves,162,849.0
1985,BAL,Baltimore Orioles,161,908.0
1985,BOS,Boston Red Sox,163,816.0
1985,ANA,California Angels,162,902.0
1985,CHW,Chicago White Sox,163,843.0
1985,CHC,Chicago Cubs,162,937.0
1985,CIN,Cincinnati Reds,162,856.0
1985,CLE,Cleveland Indians,162,817.0
1985,DET,Detroit Tigers,161,926.0
1985,HOU,Houston Astros,162,873.0
1985,KCR,Kansas City Royals,162,840.0
1985,LAD,Los Angeles Dodgers,162,846.0
1985,MIN,Minnesota Twins,162,779.0
1985,MIL,Milwaukee Brewers,161,746.0
1985,WSN,Montreal Expos,161,880.0
1985,NYY,New York Yankees,161,771.0
1985,NYM,New York Mets,162,872.0
1985,OAK,Oakland Athletics,162,861.0
1985,PHI,Philadelphia Phillies,162,1095.0
1985,PIT,Pittsburgh Pirates,161,842.0
1985,SDP,San Diego Padres,162,809.0
1985,SEA,Seattle Mariners,162,942.0
1985,SFG,San Francisco Giants,162,962.0
1985,STL,St. Louis Cardinals,162,853.0
1985,TEX,Texas Rangers,161,819.0
1985,TOR,Toronto Blue Jays,161,807.0
1986,ATL,Atlanta Braves,161,904.0
1986,BAL,Baltimore Orioles,162,862.0
1986,BOS,Boston Red Sox,161,707.0
1986,ANA,California Angels,162,860.0
1986,CHW,Chicago White Sox,162,940.0
1986,CHC,Chicago Cubs,160,966.0
1986,CIN,Cincinnati Reds,162,920.0
1986,CLE,Cleveland Indians,163,944.0
1986,DET,Detroit Tigers,162,885.0
1986,HOU,Houston Astros,162,916.0
1986,KCR,Kansas City Royals,162,919.0
1986,LAD,Los Angeles Dodgers,162,966.0
1986,MIN,Minnesota Twins,162,977.0
1986,MIL,Milwaukee Brewers,161,986.0
1986,WSN,Montreal Expos,161,1016.0
1986,NYY,New York Yankees,162,911.0
1986,NYM,New York Mets,162,968.0
1986,OAK,Oakland Athletics,162,983.0
1986,PHI,Philadelphia Phillies,161,1154.0
1986,PIT,Pittsburgh Pirates,162,929.0
1986,SDP,San Diego Padres,162,917.0
1986,SEA,Seattle Mariners,162,1148.0
1986,SFG,San Francisco Giants,162,1087.0
1986,STL,St. Louis Cardinals,161,905.0
1986,TEX,Texas Rangers,162,1088.0
1986,TOR,Toronto Blue Jays,163,848.0
1987,ATL,Atlanta Braves,161,834.0
1987,BAL,Baltimore Orioles,162,939.0
1987,BOS,Boston Red Sox,162,825.0
1987,ANA,California Angels,162,926.0
1987,CHW,Chicago White Sox,162,971.0
1987,CHC,Chicago Cubs,161,1064.0
1987,CIN,Cincinnati Reds,162,928.0
1987,CLE,Cleveland Indians,162,977.0
1987,DET,Detroit Tigers,162,913.0
1987,HOU,Houston Astros,162,936.0
1987,KCR,Kansas City Royals,162,1034.0
1987,LAD,Los Angeles Dodgers,162,923.0
1987,MIN,Minnesota Twins,162,898.0
1987,MIL,Milwaukee Brewers,162,1040.0
1987,WSN,Montreal Expos,162,918.0
1987,NYY,New York Yankees,162,949.0
1987,NYM,New York Mets,162,1012.0
1987,OAK,Oakland Athletics,162,1056.0
1987,PHI,Philadelphia Phillies,162,1109.0
1987,PIT,Pittsburgh Pirates,162,914.0
1987,SDP,San Diego Padres,162,992.0
1987,SEA,Seattle Mariners,162,863.0
1987,SFG,San Francisco Giants,162,1094.0
1987,STL,St. Louis Cardinals,162,933.0
1987,TEX,Texas Rangers,162,1081.0
1987,TOR,Toronto Blue Jays,162,970.0
1988,ATL,Atlanta Braves,160,848.0
1988,BAL,Baltimore Orioles,161,869.0
1988,BOS,Boston Red Sox,162,728.0
1988,ANA,California Angels,162,819.0
1988,CHW,Chicago White Sox,161,908.0
1988,CHC,Chicago Cubs,163,910.0
1988,CIN,Cincinnati Reds,161,922.0
1988,CLE,Cleveland Indians,162,866.0
1988,DET,Detroit Tigers,162,841.0
1988,HOU,Houston Astros,162,840.0
1988,KCR,Kansas City Royals,161,944.0
1988,LAD,Los Angeles Dodgers,162,947.0
1988,MIN,Minnesota Twins,162,832.0
1988,MIL,Milwaukee Brewers,162,911.0
1988,WSN,Montreal Expos,163,1053.0
1988,NYY,New York Yankees,161,935.0
1988,NYM,New York Mets,160,842.0
1988,OAK,Oakland Athletics,162,926.0
1988,PHI,Philadelphia Phillies,162,981.0
1988,PIT,Pittsburgh Pirates,160,947.0
1988,SDP,San Diego Padres,161,892.0
1988,SEA,Seattle Mariners,161,787.0
1988,SFG,San Francisco Giants,162,1023.0
1988,STL,St. Louis Cardinals,162,827.0
1988,TEX,Texas Rangers,161,1022.0
1988,TOR,Toronto Blue Jays,162,935.0
1989,ATL,Atlanta Braves,161,996.0
1989,BAL,Baltimore Orioles,162,957.0
1989,BOS,Boston Red Sox,162,755.0
1989,ANA,California Angels,162,1011.0
1989,CHW,Chicago White Sox,161,873.0
1989,CHC,Chicago Cubs,162,921.0
1989,CIN,Cincinnati Reds,162,1028.0
1989,CLE,Cleveland Indians,162,934.0
1989,DET,Detroit Tigers,162,899.0
1989,HOU,Houston Astros,162,860.0
1989,KCR,Kansas City Royals,162,897.0
1989,LAD,Los Angeles Dodgers,160,885.0
1989,MIN,Minnesota Twins,162,743.0
1989,MIL,Milwaukee Brewers,162,791.0
1989,WSN,Montreal Expos,162,958.0
1989,NYY,New York Yankees,161,831.0
1989,NYM,New York Mets,162,934.0
1989,OAK,Oakland Athletics,162,855.0
1989,PHI,Philadelphia Phillies,163,926.0
1989,PIT,Pittsburgh Pirates,164,914.0
1989,SDP,San Diego Padres,162,1013.0
1989,SEA,Seattle Mariners,162,838.0
1989,SFG,San Francisco Giants,162,1071.0
1989,STL,St. Louis Cardinals,164,848.0
1989,TEX,Texas Rangers,162,989.0
1989,TOR,Toronto Blue Jays,162,923.0
1990,ATL,Atlanta Braves,162,1010.0
1990,BAL,Baltimore Orioles,161,962.0
1990,BOS,Boston Red Sox,162,795.0
1990,ANA,California Angels,162,1000.0
1990,CHW,Chicago White Sox,162,903.0
1990,CHC,Chicago Cubs,162,869.0
1990,CIN,Cincinnati Reds,162,913.0
1990,CLE,Cleveland Indians,162,836.0
1990,DET,Detroit Tigers,162,952.0
1990,HOU,Houston Astros,162,997.0
1990,KCR,Kansas City Royals,161,879.0
1990,LAD,Los Angeles Dodgers,162,952.0
1990,MIN,Minnesota Twins,162,749.0
1990,MIL,Milwaukee Brewers,162,821.0
1990,WSN,Montreal Expos,162,1024.0
1990,NYY,New York Yankees,162,1027.0
1990,NYM,New York Mets,162,851.0
1990,OAK,Oakland Athletics,162,992.0
1990,PHI,Philadelphia Phillies,162,915.0
1990,PIT,Pittsburgh Pirates,162,914.0
1990,SDP,San Diego Padres,162,902.0
1990,SEA,Seattle Mariners,162,749.0
1990,SFG,San Francisco Giants,162,973.0
1990,STL,St. Louis Cardinals,162,844.0
1990,TEX,Texas Rangers,162,1054.0
1990,TOR,Toronto Blue Jays,162,970.0
1991,ATL,Atlanta Braves,162,906.0
1991,BAL,Baltimore Orioles,162,974.0
1991,BOS,Boston Red Sox,162,820.0
1991,ANA,California Angels,162,928.0
1991,CHW,Chicago White Sox,162,896.0
1991,CHC,Chicago Cubs,160,879.0
1991,CIN,Cincinnati Reds,162,1006.0
1991,CLE,Cleveland Indians,162,888.0
1991,DET,Detroit Tigers,162,1185.0
1991,HOU,Houston Astros,162,1027.0
1991,KCR,Kansas City Royals,162,969.0
1991,LAD,Los Angeles Dodgers,162,957.0
1991,MIN,Minnesota Twins,162,747.0
1991,MIL,Milwaukee Brewers,162,802.0
1991,WSN,Montreal Expos,161,1056.0
1991,NYY,New York Yankees,162,861.0
1991,NYM,New York Mets,161,789.0
1991,OAK,Oakland Athletics,162,981.0
1991,PHI,Philadelphia Phillies,162,1026.0
1991,PIT,Pittsburgh Pirates,162,901.0
1991,SDP,San Diego Padres,162,1069.0
1991,SEA,Seattle Mariners,162,811.0
1991,SFG,San Francisco Giants,162,973.0
1991,STL,St. Louis Cardinals,162,857.0
1991,TEX,Texas Rangers,162,1039.0
1991,TOR,Toronto Blue Jays,162,1043.0
1992,ATL,Atlanta Braves,162,924.0
1992,BAL,Baltimore Orioles,162,827.0
1992,BOS,Boston Red Sox,162,865.0
1992,ANA,California Angels,162,882.0
1992,CHW,Chicago White Sox,162,784.0
1992,CHC,Chicago Cubs,162,816.0
1992,CIN,Cincinnati Reds,162,888.0
1992,CLE,Cleveland Indians,162,885.0
1992,DET,Detroit Tigers,162,1055.0
1992,HOU,Houston Astros,162,1025.0
1992,KCR,Kansas City Royals,162,741.0
1992,LAD,Los Angeles Dodgers,162,899.0
1992,MIN,Minnesota Twins,162,834.0
1992,MIL,Milwaukee Brewers,162,779.0
1992,WSN,Montreal Expos,162,976.0
1992,NYY,New York Yankees,162,903.0
1992,NYM,New York Mets,162,956.0
1992,OAK,Oakland Athletics,162,831.0
1992,PHI,Philadelphia Phillies,162,1059.0
1992,PIT,Pittsburgh Pirates,162,872.0
1992,SDP,San Diego Padres,162,864.0
1992,SEA,Seattle Mariners,162,841.0
1992,SFG,San Francisco Giants,162,1067.0
1992,STL,St. Louis Cardinals,162,996.0
1992,TEX,Texas Rangers,162,1036.0
1992,TOR,Toronto Blue Jays,162,933.0
1993,ATL,Atlanta Braves,162,946.0
1993,BAL,Baltimore Orioles,162,930.0
1993,BOS,Boston Red Sox,162,871.0
1993,ANA,California Angels,162,930.0
1993,CHW,Chicago White Sox,162,834.0
1993,CHC,Chicago Cubs,163,923.0
1993,CIN,Cincinnati Reds,162,1025.0
1993,CLE,Cleveland Indians,162,843.0
1993,COL,Colorado Rockies,162,944.0
1993,DET,Detroit Tigers,162,1122.0
1993,FLA,Florida Marlins,162,1054.0
1993,HOU,Houston Astros,162,911.0
1993,KCR,Kansas City Royals,162,936.0
1993,LAD,Los Angeles Dodgers,162,937.0
1993,MIN,Minnesota Twins,162,850.0
1993,MIL,Milwaukee Brewers,162,932.0
1993,WSN,Montreal Expos,163,860.0
1993,NYY,New York Yankees,162,910.0
1993,NYM,New York Mets,162,879.0
1993,OAK,Oakland Athletics,162,1048.0
1993,PHI,Philadelphia Phillies,162,1049.0
1993,PIT,Pittsburgh Pirates,162,972.0
1993,SDP,San Diego Padres,162,1046.0
1993,SEA,Seattle Mariners,162,901.0
1993,SFG,San Francisco Giants,162,930.0
1993,STL,St. Louis Cardinals,162,882.0
1993,TEX,Texas Rangers,162,984.0
1993,TOR,Toronto Blue Jays,162,861.0
1994,ATL,Atlanta Braves,114,668.0
1994,BAL,Baltimore Orioles,112,655.0
1994,BOS,Boston Red Sox,115,723.0
1994,ANA,California Angels,115,715.0
1994,CHW,Chicago White Sox,113,568.0
1994,CHC,Chicago Cubs,113,750.0
1994,CIN,Cincinnati Reds,115,738.0
1994,CLE,Cleveland Indians,113,629.0
1994,COL,Colorado Rockies,117,761.0
1994,DET,Detroit Tigers,115,897.0
1994,FLA,Florida Marlins,115,746.0
1994,HOU,Houston Astros,115,718.0
1994,KCR,Kansas City Royals,115,698.0
1994,LAD,Los Angeles Dodgers,114,687.0
1994,MIN,Minnesota Twins,113,635.0
1994,MIL,Milwaukee Brewers,115,680.0
1994,WSN,Montreal Expos,114,669.0
1994,NYY,New York Yankees,113,660.0
1994,NYM,New York Mets,113,807.0
1994,OAK,Oakland Athletics,114,686.0
1994,PHI,Philadelphia Phillies,115,711.0
1994,PIT,Pittsburgh Pirates,114,725.0
1994,SDP,San Diego Padres,117,762.0
1994,SEA,Seattle Mariners,112,652.0
1994,SFG,San Francisco Giants,115,719.0
1994,STL,St. Louis Cardinals,115,686.0
1994,TEX,Texas Rangers,114,730.0
1994,TOR,Toronto Blue Jays,115,691.0
1995,ATL,Atlanta Braves,144,933.0
1995,BAL,Baltimore Orioles,144,803.0
1995,BOS,Boston Red Sox,144,923.0
1995,ANA,California Angels,145,889.0
1995,CHW,Chicago White Sox,145,767.0
1995,CHC,Chicago Cubs,144,953.0
1995,CIN,Cincinnati Reds,144,946.0
1995,CLE,Cleveland Indians,144,766.0
1995,COL,Colorado Rockies,144,943.0
1995,DET,Detroit Tigers,144,987.0
1995,FLA,Florida Marlins,143,916.0
1995,HOU,Houston Astros,144,992.0
1995,KCR,Kansas City Royals,144,849.0
1995,LAD,Los Angeles Dodgers,144,1023.0
1995,MIN,Minnesota Twins,144,916.0
1995,MIL,Milwaukee Brewers,144,800.0
1995,WSN,Montreal Expos,144,901.0
1995,NYY,New York Yankees,145,851.0
1995,NYM,New York Mets,144,994.0
1995,OAK,Oakland Athletics,144,911.0
1995,PHI,Philadelphia Phillies,144,884.0
1995,PIT,Pittsburgh Pirates,144,972.0
1995,SDP,San Diego Padres,144,872.0
1995,SEA,Seattle Mariners,145,871.0
1995,SFG,San Francisco Giants,144,1060.0
1995,STL,St. Louis Cardinals,143,920.0
1995,TEX,Texas Rangers,144,877.0
1995,TOR,Toronto Blue Jays,144,906.0
1996,ATL,Atlanta Braves,162,1032.0
1996,BAL,Baltimore Orioles,163,915.0
1996,BOS,Boston Red Sox,162,1020.0
1996,ANA,California Angels,161,974.0
1996,CHW,Chicago White Sox,162,927.0
1996,CHC,Chicago Cubs,162,1090.0
1996,CIN,Cincinnati Reds,162,1134.0
1996,CLE,Cleveland Indians,161,844.0
1996,COL,Colorado Rockies,162,1108.0
1996,DET,Detroit Tigers,162,1268.0
1996,FLA,Florida Marlins,162,1122.0
1996,HOU,Houston Astros,162,1057.0
1996,KCR,Kansas City Royals,161,943.0
1996,LAD,Los Angeles Dodgers,162,1190.0
1996,MIN,Minnesota Twins,162,958.0
1996,MIL,Milwaukee Brewers,162,986.0
1996,WSN,Montreal Expos,162,1077.0
1996,NYY,New York Yankees,162,909.0
1996,NYM,New York Mets,162,1069.0
1996,OAK,Oakland Athletics,162,1114.0
1996,PHI,Philadelphia Phillies,162,1092.0
1996,PIT,Pittsburgh Pirates,162,989.0
1996,SDP,San Diego Padres,162,1014.0
1996,SEA,Seattle Mariners,161,1052.0
1996,SFG,San Francisco Giants,162,1189.0
1996,STL,St. Louis Cardinals,162,1089.0
1996,TEX,Texas Rangers,163,1041.0
1996,TOR,Toronto Blue Jays,162,1105.0
1997,ANA,Anaheim Angels,162,953.0
1997,ATL,Atlanta Braves,162,1160.0
1997,BAL,Baltimore Orioles,162,952.0
1997,BOS,Boston Red Sox,162,1044.0
1997,CHW,Chicago White Sox,161,901.0
1997,CHC,Chicago Cubs,162,1003.0
1997,CIN,Cincinnati Reds,162,1113.0
1997,CLE,Cleveland Indians,161,955.0
1997,COL,Colorado Rockies,162,1060.0
1997,DET,Detroit Tigers,162,1164.0
1997,FLA,Florida Marlins,162,1074.0
1997,HOU,Houston Astros,162,1085.0
1997,KCR,Kansas City Royals,161,1061.0
1997,LAD,Los Angeles Dodgers,162,1079.0
1997,MIN,Minnesota Twins,162,1121.0
1997,MIL,Milwaukee Brewers,161,967.0
1997,WSN,Montreal Expos,162,1084.0
1997,NYY,New York Yankees,162,954.0
1997,NYM,New York Mets,162,1029.0
1997,OAK,Oakland Athletics,162,1181.0
1997,PHI,Philadelphia Phillies,162,1032.0
1997,PIT,Pittsburgh Pirates,162,1161.0
1997,SDP,San Diego Padres,162,1129.0
1997,SEA,Seattle Mariners,162,1110.0
1997,SFG,San Francisco Giants,162,1120.0
1997,STL,St. Louis Cardinals,162,1191.0
1997,TEX,Texas Rangers,162,1116.0
1997,TOR,Toronto Blue Jays,162,1138.0
1998,ANA,Anaheim Angels,162,1028.0
1998,ARI,Arizona Diamondbacks,162,1239.0
1998,ATL,Atlanta Braves,162,1062.0
1998,BAL,Baltimore Orioles,162,903.0
1998,BOS,Boston Red Sox,162,1049.0
1998,CHW,Chicago White Sox,163,916.0
1998,CHC,Chicago Cubs,163,1223.0
1998,CIN,Cincinnati Reds,162,1107.0
1998,CLE,Cleveland Indians,162,1061.0
1998,COL,Colorado Rockies,162,949.0
1998,DET,Detroit Tigers,162,1070.0
1998,FLA,Florida Marlins,162,1120.0
1998,HOU,Houston Astros,162,1122.0
1998,KCR,Kansas City Royals,161,984.0
1998,LAD,Los Angeles Dodgers,162,1056.0
1998,MIL,Milwaukee Brewers,162,1039.0
1998,MIN,Minnesota Twins,162,915.0
1998,WSN,Montreal Expos,162,1058.0
1998,NYY,New York Yankees,162,1025.0
1998,NYM,New York Mets,162,1049.0
1998,OAK,Oakland Athletics,162,1122.0
1998,PHI,Philadelphia Phillies,162,1080.0
1998,PIT,Pittsburgh Pirates,163,1060.0
1998,SDP,San Diego Padres,162,1072.0
1998,SEA,Seattle Mariners,161,1081.0
1998,SFG,San Francisco Giants,163,1040.0
1998,STL,St. Louis Cardinals,163,1179.0
1998,TBD,Tampa Bay Devil Rays,162,1107.0
1998,TEX,Texas Rangers,162,1045.0
1998,TOR,Toronto Blue Jays,163,1132.0
1999,ANA,Anaheim Angels,162,1022.0
1999,ARI,Arizona Diamondbacks,162,1045.0
1999,ATL,Atlanta Braves,162,962.0
1999,BAL,Baltimore Orioles,162,890.0
1999,BOS,Boston Red Sox,162,928.0
1999,CHW,Chicago White Sox,162,810.0
1999,CHC,Chicago Cubs,162,1170.0
1999,CIN,Cincinnati Reds,163,1125.0
1999,CLE,Cleveland Indians,162,1099.0
1999,COL,Colorado Rockies,162,863.0
1999,DET,Detroit Tigers,161,1049.0
1999,FLA,Florida Marlins,162,1145.0
1999,HOU,Houston Astros,162,1138.0
1999,KCR,Kansas City Royals,161,932.0
1999,LAD,Los Angeles Dodgers,162,1030.0
1999,MIL,Milwaukee Brewers,161,1065.0
1999,MIN,Minnesota Twins,161,978.0
1999,WSN,Montreal Expos,162,939.0
1999,NYY,New York Yankees,162,978.0
1999,NYM,New York Mets,163,994.0
1999,OAK,Oakland Athletics,162,1129.0
1999,PHI,Philadelphia Phillies,162,1081.0
1999,PIT,Pittsburgh Pirates,161,1197.0
1999,SDP,San Diego Padres,162,1169.0
1999,SEA,Seattle Mariners,162,1095.0
1999,SFG,San Francisco Giants,162,1028.0
1999,STL,St. Louis Cardinals,161,1202.0
1999,TBD,Tampa Bay Devil Rays,162,1042.0
1999,TEX,Texas Rangers,162,937.0
1999,TOR,Toronto Blue Jays,162,1077.0
2000,ANA,Anaheim Angels,162,1024.0
2000,ARI,Arizona Diamondbacks,162,975.0
2000,ATL,Atlanta Braves,162,1010.0
2000,BAL,Baltimore Orioles,162,900.0
2000,BOS,Boston Red Sox,162,1019.0
2000,CHW,Chicago White Sox,162,960.0
2000,CHC,Chicago Cubs,162,1120.0
2000,CIN,Cincinnati Reds,163,995.0
2000,CLE,Cleveland Indians,162,1057.0
2000,COL,Colorado Rockies,162,907.0
2000,DET,Detroit Tigers,162,982.0
2000,FLA,Florida Marlins,161,1184.0
2000,HOU,Houston Astros,162,1129.0
2000,KCR,Kansas City Royals,162,840.0
2000,LAD,Los Angeles Dodgers,162,1083.0
2000,MIL,Milwaukee Brewers,163,1245.0
2000,MIN,Minnesota Twins,162,1021.0
2000,WSN,Montreal Expos,162,1048.0
2000,NYY,New York Yankees,161,1007.0
2000,NYM,New York Mets,162,1037.0
2000,OAK,Oakland Athletics,161,1159.0
2000,PHI,Philadelphia Phillies,162,1117.0
2000,PIT,Pittsburgh Pirates,162,1032.0
2000,SDP,San Diego Padres,162,1177.0
2000,SEA,Seattle Mariners,162,1073.0
2000,SFG,San Francisco Giants,162,1032.0
2000,STL,St. Louis Cardinals,162,1253.0
2000,TBD,Tampa Bay Devil Rays,161,1022.0
2000,TEX,Texas Rangers,162,922.0
2000,TOR,Toronto Blue Jays,162,1026.0
2001,ANA,Anaheim Angels,162,1001.0
2001,ARI,Arizona Diamondbacks,162,1052.0
2001,ATL,Atlanta Braves,162,1039.0
2001,BAL,Baltimore Orioles,162,989.0
2001,BOS,Boston Red Sox,161,1131.0
2001,CHW,Chicago White Sox,162,998.0
2001,CHC,Chicago Cubs,162,1077.0
2001,CIN,Cincinnati Reds,162,1172.0
2001,CLE,Cleveland Indians,162,1076.0
2001,COL,Colorado Rockies,162,1027.0
2001,DET,Detroit Tigers,162,972.0
2001,FLA,Florida Marlins,162,1145.0
2001,HOU,Houston Astros,162,1119.0
2001,KCR,Kansas City Royals,162,898.0
2001,LAD,Los Angeles Dodgers,162,1062.0
2001,MIL,Milwaukee Brewers,162,1399.0
2001,MIN,Minnesota Twins,162,1083.0
2001,WSN,Montreal Expos,162,1071.0
2001,NYY,New York Yankees,161,1035.0
2001,NYM,New York Mets,162,1062.0
2001,OAK,Oakland Athletics,162,1021.0
2001,PHI,Philadelphia Phillies,162,1125.0
2001,PIT,Pittsburgh Pirates,162,1106.0
2001,SDP,San Diego Padres,162,1273.0
2001,SEA,Seattle Mariners,162,989.0
2001,SFG,San Francisco Giants,162,1090.0
2001,STL,St. Louis Cardinals,162,1089.0
2001,TBD,Tampa Bay Devil Rays,162,1116.0
2001,TEX,Texas Rangers,162,1093.0
2001,TOR,Toronto Blue Jays,162,1094.0
2002,ANA,Anaheim Angels,162,805.0
2002,ARI,Arizona Diamondbacks,162,1016.0
2002,ATL,Atlanta Braves,161,1028.0
2002,BAL,Baltimore Orioles,162,993.0
2002,BOS,Boston Red Sox,162,944.0
2002,CHW,Chicago White Sox,162,952.0
2002,CHC,Chicago Cubs,162,1269.0
2002,CIN,Cincinnati Reds,162,1188.0
2002,CLE,Cleveland Indians,162,1000.0
2002,COL,Colorado Rockies,162,1043.0
2002,DET,Detroit Tigers,161,1035.0
2002,FLA,Florida Marlins,162,1130.0
2002,HOU,Houston Astros,162,1120.0
2002,KCR,Kansas City Royals,162,921.0
2002,LAD,Los Angeles Dodgers,162,940.0
2002,MIL,Milwaukee Brewers,162,1125.0
2002,MIN,Minnesota Twins,161,1089.0
2002,WSN,Montreal Expos,162,1104.0
2002,NYY,New York Yankees,161,1171.0
2002,NYM,New York Mets,161,1044.0
2002,OAK,Oakland Athletics,162,1008.0
2002,PHI,Philadelphia Phillies,161,1095.0
2002,PIT,Pittsburgh Pirates,161,1109.0
2002,SDP,San Diego Padres,162,1062.0
2002,SEA,Seattle Mariners,162,1003.0
2002,SFG,San Francisco Giants,162,961.0
2002,STL,St. Louis Cardinals,162,927.0
2002,TBD,Tampa Bay Devil Rays,161,1115.0
2002,TEX,Texas Rangers,162,1055.0
2002,TOR,Toronto Blue Jays,162,1142.0
2003,ANA,Anaheim Angels,162,838.0
2003,ARI,Arizona Diamondbacks,162,1006.0
2003,ATL,Atlanta Braves,162,933.0
2003,BAL,Baltimore Orioles,163,902.0
2003,BOS,Boston Red Sox,162,943.0
2003,CHW,Chicago White Sox,162,916.0
2003,CHC,Chicago Cubs,162,1158.0
2003,CIN,Cincinnati Reds,162,1326.0
2003,CLE,Cleveland Indians,162,1062.0
2003,COL,Colorado Rockies,162,1134.0
2003,DET,Detroit Tigers,162,1099.0
2003,FLA,Florida Marlins,162,978.0
2003,HOU,Houston Astros,162,1021.0
2003,KCR,Kansas City Royals,162,926.0
2003,LAD,Los Angeles Dodgers,162,985.0
2003,MIL,Milwaukee Brewers,162,1221.0
2003,MIN,Minnesota Twins,162,1027.0
2003,WSN,Montreal Expos,162,990.0
2003,NYY,New York Yankees,163,1042.0
2003,NYM,New York Mets,161,1035.0
2003,OAK,Oakland Athletics,162,898.0
2003,PHI,Philadelphia Phillies,162,1155.0
2003,PIT,Pittsburgh Pirates,162,1049.0
2003,SDP,San Diego Padres,162,1073.0
2003,SEA,Seattle Mariners,162,989.0
2003,SFG,San Francisco Giants,161,980.0
2003,STL,St. Louis Cardinals,162,952.0
2003,TBD,Tampa Bay Devil Rays,162,1030.0
2003,TEX,Texas Rangers,162,1052.0
2003,TOR,Toronto Blue Jays,162,1081.0
2004,ANA,Anaheim Angels,162,942.0
2004,ARI,Arizona Diamondbacks,162,1022.0
2004,ATL,Atlanta Braves,162,1158.0
2004,BAL,Baltimore Orioles,162,949.0
2004,BOS,Boston Red Sox,162,1189.0
2004,CHW,Chicago White Sox,162,1030.0
2004,CHC,Chicago Cubs,162,1080.0
2004,CIN,Cincinnati Reds,162,1335.0
2004,CLE,Cleveland Indians,162,1009.0
2004,COL,Colorado Rockies,162,1181.0
2004,DET,Detroit Tigers,162,1144.0
2004,FLA,Florida Marlins,162,968.0
2004,HOU,Houston Astros,162,999.0
2004,KCR,Kansas City Royals,162,1057.0
2004,LAD,Los Angeles Dodgers,162,1092.0
2004,MIL,Milwaukee Brewers,161,1312.0
2004,MIN,Minnesota Twins,162,982.0
2004,WSN,Montreal Expos,162,925.0
2004,NYY,New York Yankees,162,982.0
2004,NYM,New York Mets,162,1159.0
2004,OAK,Oakland Athletics,162,1061.0
2004,PHI,Philadelphia Phillies,162,1133.0
2004,PIT,Pittsburgh Pirates,161,1066.0
2004,SDP,San Diego Padres,162,910.0
2004,SEA,Seattle Mariners,162,1058.0
2004,SFG,San Francisco Giants,162,874.0
2004,STL,St. Louis Cardinals,162,1085.0
2004,TBD,Tampa Bay Devil Rays,161,944.0
2004,TEX,Texas Rangers,162,1099.0
2004,TOR,Toronto Blue Jays,161,1083.0
2005,ARI,Arizona Diamondbacks,162,1094.0
2005,ATL,Atlanta Braves,162,1084.0
2005,BAL,Baltimore Orioles,162,902.0
2005,BOS,Boston Red Sox,162,1044.0
2005,CHW,Chicago White Sox,162,1002.0
2005,CHC,Chicago Cubs,162,920.0
2005,CIN,Cincinnati Reds,163,1303.0
2005,CLE,Cleveland Indians,162,1093.0
2005,COL,Colorado Rockies,162,1103.0
2005,DET,Detroit Tigers,162,1038.0
2005,FLA,Florida Marlins,162,918.0
2005,HOU,Houston Astros,163,1037.0
2005,KCR,Kansas City Royals,162,1008.0
2005,ANA,Los Angeles Angels of Anaheim,162,848.0
2005,LAD,Los Angeles Dodgers,162,1094.0
2005,MIL,Milwaukee Brewers,162,1162.0
2005,MIN,Minnesota Twins,162,978.0
2005,NYY,New York Yankees,162,989.0
2005,NYM,New York Mets,162,1075.0
2005,OAK,Oakland Athletics,162,819.0
2005,PHI,Philadelphia Phillies,162,1083.0
2005,PIT,Pittsburgh Pirates,162,1092.0
